D:\tmp\try4\IMG\center_2020_08_31_20_38_46_067.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_067.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_067.jpg,-0.15,0,0,2.540038
D:\tmp\try4\IMG\center_2020_08_31_20_38_46_173.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_173.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_173.jpg,-0.4,0,0,2.504815
D:\tmp\try4\IMG\center_2020_08_31_20_38_46_284.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_284.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_284.jpg,0,0,0,2.505192
D:\tmp\try4\IMG\center_2020_08_31_20_38_46_383.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_383.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_383.jpg,0,0,0,2.481111
D:\tmp\try4\IMG\center_2020_08_31_20_38_46_480.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_480.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_480.jpg,0,0,0,2.457352
D:\tmp\try4\IMG\center_2020_08_31_20_38_46_578.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_578.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_578.jpg,0,0,0,2.433833
D:\tmp\try4\IMG\center_2020_08_31_20_38_46_651.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_651.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_651.jpg,-0.15,0,0,2.417867
D:\tmp\try4\IMG\center_2020_08_31_20_38_46_754.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_754.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_754.jpg,-0.4,0,0,2.384512
D:\tmp\try4\IMG\center_2020_08_31_20_38_46_845.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_845.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_845.jpg,-0.6500001,0,0,2.343682
D:\tmp\try4\IMG\center_2020_08_31_20_38_46_967.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_46_967.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_46_967.jpg,0,0,0,2.293118
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_069.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_069.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_069.jpg,0,0,0,2.271349
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_183.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_183.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_183.jpg,-0.15,0,0,2.243697
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_284.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_284.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_284.jpg,-0.4,0,0,2.213005
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_392.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_392.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_392.jpg,-0.6500001,0,0,2.175365
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_500.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_500.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_500.jpg,-0.9500002,0,0,2.11696
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_590.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_590.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_590.jpg,-1,0,0,2.081351
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_669.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_669.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_669.jpg,0,0,0,2.004985
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_770.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_770.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_770.jpg,0,0,0,1.986266
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_880.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_880.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_880.jpg,0,0,0,1.964243
D:\tmp\try4\IMG\center_2020_08_31_20_38_47_983.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_47_983.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_47_983.jpg,0,0,0,1.94527
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_106.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_106.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_106.jpg,0,0,0.328311,1.876971
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_207.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_207.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_207.jpg,0,0,0.6443034,1.552903
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_290.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_290.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_290.jpg,0,0,0.907972,1.303872
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_418.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_418.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_418.jpg,0,0,0.5378611,1.011607
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_502.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_502.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_502.jpg,0,0,0.2731243,0.8470877
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_583.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_583.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_583.jpg,0,0,0.05986241,0.863581
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_674.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_674.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_674.jpg,0,0,0,0.8401422
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_782.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_782.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_782.jpg,0,0,0,0.8301945
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_892.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_892.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_892.jpg,0,0,0,0.8218591
D:\tmp\try4\IMG\center_2020_08_31_20_38_48_989.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_48_989.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_48_989.jpg,0,0,0,0.8136072
D:\tmp\try4\IMG\center_2020_08_31_20_38_49_095.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_49_095.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_49_095.jpg,0,0,0,0.8038141
D:\tmp\try4\IMG\center_2020_08_31_20_38_49_206.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_49_206.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_49_206.jpg,0,0,0,0.795743
D:\tmp\try4\IMG\center_2020_08_31_20_38_49_299.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_49_299.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_49_299.jpg,0,0,0,0.7877531
D:\tmp\try4\IMG\center_2020_08_31_20_38_49_376.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_49_376.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_49_376.jpg,0,0,0,0.7829974
D:\tmp\try4\IMG\center_2020_08_31_20_38_49_481.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_49_481.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_49_481.jpg,0,0,0,0.7735717
D:\tmp\try4\IMG\center_2020_08_31_20_38_49_585.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_49_585.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_49_585.jpg,0,0,0,0.7658039
D:\tmp\try4\IMG\center_2020_08_31_20_38_49_674.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_49_674.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_49_674.jpg,0,0,0,0.7581141
D:\tmp\try4\IMG\center_2020_08_31_20_38_49_784.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_49_784.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_49_784.jpg,0,0,0,0.7505015
D:\tmp\try4\IMG\center_2020_08_31_20_38_50_082.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_38_50_082.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_38_50_082.jpg,0,0,0,0.7414668
D:\tmp\try4\IMG\center_2020_08_31_20_39_45_909.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_45_909.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_45_909.jpg,0,0,0,0.7909157
D:\tmp\try4\IMG\center_2020_08_31_20_39_46_020.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_46_020.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_46_020.jpg,0,0,0,0.7831171
D:\tmp\try4\IMG\center_2020_08_31_20_39_46_141.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_46_141.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_46_141.jpg,0,0.3283839,0,0.509561
D:\tmp\try4\IMG\center_2020_08_31_20_39_46_244.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_46_244.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_46_244.jpg,0,0.6498733,0,0.2752819
D:\tmp\try4\IMG\center_2020_08_31_20_39_46_370.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_46_370.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_46_370.jpg,0,1,0,1.484096
D:\tmp\try4\IMG\center_2020_08_31_20_39_46_482.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_46_482.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_46_482.jpg,0,0.8065762,0,2.435297
D:\tmp\try4\IMG\center_2020_08_31_20_39_46_579.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_46_579.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_46_579.jpg,0,0.484666,0,3.205642
D:\tmp\try4\IMG\center_2020_08_31_20_39_46_681.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_46_681.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_46_681.jpg,0,0.5880619,0,3.832867
D:\tmp\try4\IMG\center_2020_08_31_20_39_46_798.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_46_798.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_46_798.jpg,0,0.4757491,0,4.588311
D:\tmp\try4\IMG\center_2020_08_31_20_39_46_890.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_46_890.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_46_890.jpg,0,0.2008252,0,4.799349
D:\tmp\try4\IMG\center_2020_08_31_20_39_47_006.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_47_006.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_47_006.jpg,0,0,0,4.780864
D:\tmp\try4\IMG\center_2020_08_31_20_39_47_108.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_47_108.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_47_108.jpg,0,0,0,4.730575
D:\tmp\try4\IMG\center_2020_08_31_20_39_47_216.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_47_216.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_47_216.jpg,0,0,0,4.670891
D:\tmp\try4\IMG\center_2020_08_31_20_39_47_302.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_47_302.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_47_302.jpg,0,0,0,4.631501
D:\tmp\try4\IMG\center_2020_08_31_20_39_47_382.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_47_382.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_47_382.jpg,0,0,0,4.592427
D:\tmp\try4\IMG\center_2020_08_31_20_39_47_467.jpg,D:\tmp\try4\IMG\left_2020_08_31_20_39_47_467.jpg,D:\tmp\try4\IMG\right_2020_08_31_20_39_47_467.jpg,0.2,0,0,4.548147
