d:\tmp\try7\IMG\center_2020_09_04_20_26_06_042.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_042.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_042.jpg,0,0.7105282,0,4.10569
d:\tmp\try7\IMG\center_2020_09_04_20_26_06_154.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_154.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_154.jpg,0,0.3751927,0,4.714953
d:\tmp\try7\IMG\center_2020_09_04_20_26_06_244.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_244.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_244.jpg,0.1,0.3672949,0,4.967037
d:\tmp\try7\IMG\center_2020_09_04_20_26_06_331.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_331.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_331.jpg,0.35,0.3481561,0,5.387481
d:\tmp\try7\IMG\center_2020_09_04_20_26_06_432.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_432.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_432.jpg,0,0.04528029,0,5.477145
d:\tmp\try7\IMG\center_2020_09_04_20_26_06_528.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_528.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_528.jpg,0.15,0,0,5.419528
d:\tmp\try7\IMG\center_2020_09_04_20_26_06_623.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_623.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_623.jpg,0.35,0,0,5.358162
d:\tmp\try7\IMG\center_2020_09_04_20_26_06_717.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_717.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_717.jpg,0.6000001,0,0,5.266042
d:\tmp\try7\IMG\center_2020_09_04_20_26_06_822.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_822.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_822.jpg,0,0,0,5.129105
d:\tmp\try7\IMG\center_2020_09_04_20_26_06_924.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_06_924.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_06_924.jpg,0.15,0,0,5.066331
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_011.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_011.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_011.jpg,0,0,0,5.005328
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_108.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_108.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_108.jpg,0.25,0,0,4.946784
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_207.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_207.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_207.jpg,0,0,0,4.878255
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_304.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_304.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_304.jpg,0.2,0,0,4.834854
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_399.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_399.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_399.jpg,0,0,0,4.765895
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_501.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_501.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_501.jpg,0.25,0,0,4.711971
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_597.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_597.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_597.jpg,0,0,0,4.659618
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_687.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_687.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_687.jpg,0.25,0,0,4.604416
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_790.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_790.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_790.jpg,0.15,0,0,4.553226
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_895.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_895.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_895.jpg,0.4,0,0,4.490201
d:\tmp\try7\IMG\center_2020_09_04_20_26_07_997.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_07_997.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_07_997.jpg,0.1,0,0,4.432553
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_076.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_076.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_076.jpg,0,0,0,4.3919
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_171.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_171.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_171.jpg,0.1,0,0,4.346698
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_266.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_266.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_266.jpg,0,0,0,4.306176
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_369.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_369.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_369.jpg,0.3,0,0,4.245038
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_453.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_453.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_453.jpg,0,0,0,4.204915
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_550.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_550.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_550.jpg,0.25,0,0,4.156301
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_649.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_649.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_649.jpg,0.5000001,0,0,4.093211
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_740.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_740.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_740.jpg,0.7,0,0,4.033895
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_833.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_833.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_833.jpg,0.9500002,0,0,3.945303
d:\tmp\try7\IMG\center_2020_09_04_20_26_08_928.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_08_928.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_08_928.jpg,0,0,0,3.787193
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_025.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_025.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_025.jpg,0,0,0,3.752892
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_119.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_119.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_119.jpg,0,0,0,3.713843
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_230.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_230.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_230.jpg,0,0,0,3.670837
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_309.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_309.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_309.jpg,0,0,0,3.642578
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_406.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_406.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_406.jpg,0.2,0,0,3.610184
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_499.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_499.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_499.jpg,0,0,0,3.573406
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_596.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_596.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_596.jpg,0.25,0,0,3.532787
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_695.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_695.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_695.jpg,0.15,0,0,3.494529
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_785.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_785.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_785.jpg,0.35,0,0,3.458304
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_882.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_882.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_882.jpg,0,0,0,3.417183
d:\tmp\try7\IMG\center_2020_09_04_20_26_09_976.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_09_976.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_09_976.jpg,0.25,0,0,3.378809
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_069.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_069.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_069.jpg,0.5000001,0,0,3.329643
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_164.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_164.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_164.jpg,0.7,0,0,3.283247
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_260.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_260.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_260.jpg,0.1,0,0,3.215329
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_355.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_355.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_355.jpg,0,0,0,3.178126
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_452.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_452.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_452.jpg,0,0,0,3.148072
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_548.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_548.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_548.jpg,0,0,0,3.118727
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_642.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_642.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_642.jpg,0,0,0,3.095469
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_737.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_737.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_737.jpg,0,0.2800557,0,3.280371
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_831.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_831.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_831.jpg,0,0,0,3.33831
d:\tmp\try7\IMG\center_2020_09_04_20_26_10_929.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_10_929.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_10_929.jpg,0,0,0,3.377533
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_022.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_022.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_022.jpg,0,0,0,3.352195
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_117.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_117.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_117.jpg,0,0.1470921,0,3.398065
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_217.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_217.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_217.jpg,0,0.1381059,0,3.586068
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_309.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_309.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_309.jpg,-0.1,0,0,3.567061
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_403.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_403.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_403.jpg,0,0,0,3.540005
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_500.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_500.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_500.jpg,-0.1,0,0,3.505231
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_595.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_595.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_595.jpg,0,0,0,3.472098
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_689.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_689.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_689.jpg,0,0,0,3.439487
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_783.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_783.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_783.jpg,0,0,0,3.41363
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_879.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_879.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_879.jpg,0,0,0,3.3816
d:\tmp\try7\IMG\center_2020_09_04_20_26_11_975.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_11_975.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_11_975.jpg,0,0,0,3.349891
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_067.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_067.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_067.jpg,0,0.2771304,0,3.572019
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_164.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_164.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_164.jpg,0,0,0,3.627111
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_268.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_268.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_268.jpg,0,0,0,3.586149
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_351.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_351.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_351.jpg,0,0,0,3.559113
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_452.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_452.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_452.jpg,-0.15,0,0,3.522268
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_542.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_542.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_542.jpg,0,0,0,3.487519
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_637.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_637.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_637.jpg,-0.1,0,0,3.453179
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_729.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_729.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_729.jpg,0,0,0,3.41506
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_823.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_823.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_823.jpg,-0.1,0,0,3.387981
d:\tmp\try7\IMG\center_2020_09_04_20_26_12_916.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_12_916.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_12_916.jpg,0,0,0,3.346701
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_011.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_011.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_011.jpg,0,0,0,3.315341
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_102.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_102.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_102.jpg,0,0,0,3.290682
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_199.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_199.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_199.jpg,-0.1,0,0,3.258667
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_293.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_293.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_293.jpg,0,0,0,3.218997
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_384.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_384.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_384.jpg,-0.2,0,0,3.190869
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_477.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_477.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_477.jpg,0,0,0,3.145191
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_572.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_572.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_572.jpg,-0.25,0,0,3.109581
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_664.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_664.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_664.jpg,-0.1,0,0,3.08202
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_759.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_759.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_759.jpg,0,0,0,3.044057
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_852.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_852.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_852.jpg,-0.15,0,0,3.011856
d:\tmp\try7\IMG\center_2020_09_04_20_26_13_947.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_13_947.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_13_947.jpg,0,0,0,2.971313
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_042.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_042.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_042.jpg,-0.1,0,0,2.946877
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_134.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_134.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_134.jpg,-0.35,0,0,2.907091
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_259.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_259.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_259.jpg,-0.6500001,0,0,2.84664
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_347.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_347.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_347.jpg,-0.1,0,0,2.791583
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_425.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_425.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_425.jpg,-0.25,0,0,2.770654
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_518.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_518.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_518.jpg,0,0,0,2.726866
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_608.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_608.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_608.jpg,-0.25,0,0,2.695563
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_702.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_702.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_702.jpg,0,0,0,2.663409
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_796.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_796.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_796.jpg,0,0,0,2.636825
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_893.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_893.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_893.jpg,0,0,0,2.610869
d:\tmp\try7\IMG\center_2020_09_04_20_26_14_986.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_14_986.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_14_986.jpg,0,0,0,2.590289
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_081.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_081.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_081.jpg,-0.25,0,0,2.558913
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_174.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_174.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_174.jpg,0,0,0,2.531457
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_269.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_269.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_269.jpg,-0.25,0,0,2.501281
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_373.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_373.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_373.jpg,-0.15,0,0,2.473164
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_458.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_458.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_458.jpg,-0.35,0,0,2.445974
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_554.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_554.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_554.jpg,0,0.1430769,0,2.509216
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_647.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_647.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_647.jpg,0,0.4264488,0,2.894696
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_741.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_741.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_741.jpg,0,0.425934,0,3.240834
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_840.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_840.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_840.jpg,0,0.4111881,0,3.812966
d:\tmp\try7\IMG\center_2020_09_04_20_26_15_931.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_15_931.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_15_931.jpg,0,0.6820659,0,4.524022
d:\tmp\try7\IMG\center_2020_09_04_20_26_16_024.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_16_024.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_16_024.jpg,0,0.4019466,0,4.95674
d:\tmp\try7\IMG\center_2020_09_04_20_26_16_117.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_16_117.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_16_117.jpg,0,0.1245786,0,5.170332
d:\tmp\try7\IMG\center_2020_09_04_20_26_16_210.jpg,d:\tmp\try7\IMG\left_2020_09_04_20_26_16_210.jpg,d:\tmp\try7\IMG\right_2020_09_04_20_26_16_210.jpg,-0.25,0,0,5.113696
